How can I open a Store on this community?|<p dir="ltr">To open a Store, please follow the steps below:</p><p dir="ltr">1. Click on &ldquo;<strong>Stores</strong>&rdquo; from the main navigation menu bar at the top of any page on this community.</p><p dir="ltr">2. Go to &ldquo;<strong>Browse</strong> <strong>Stores</strong>&rdquo; section and click on &ldquo;<strong>Open a Store</strong>&rdquo; button.</p><p dir="ltr">3. Get to know about stores on this site and click on &ldquo;<strong>Open a New Store</strong>&rdquo; button.</p><p dir="ltr">3. Choose a suitable &ldquo;<strong>Package</strong>&rdquo; for your Store and click on &ldquo;<strong>Open a Store</strong>&rdquo; button placed alongside the chosen Package.</p><p dir="ltr">4. Fill the basic details for your Store.</p><p dir="ltr">5. When you are done, click on &ldquo;<strong>Open Store</strong>&rdquo; button to open your Store.</p><p dir="ltr">6. Configure and enhance your Store from its Dashboard.</p><p dir="ltr">7. Add content like Photos, Videos, Offers, etc to enhance your Store.</p><p><br><strong>Tip</strong>: Our site administrators control Packages, if you are not asked to choose a Package while opening your Store, then they might have currently disabled this functionality.</p>|Stores & Products|Stores and Products
Can I create a Package for my Store?|<p>No, you cannot create a Package for your Store. You should choose a Package for your Store from amongst the ones available to you. To open your Store, select the best Package from the available list of Packages.</p>|Stores & Products|Stores and Products
Can I add other members as administrators to my Store (Store Admins)?|<p>Yes, you can add other members to be admins of your Store. To do so, go to the &ldquo;<strong>Manage</strong> <strong>Admins</strong>&rdquo; section from the Store Dashboard. From here, you can add any number of Admins for your Store. These admins will have all the permissions as you currently have to manage various aspects of your Store. You can also choose Featured Admins for your Store from the &ldquo;<strong>Featured</strong> <strong>Admins</strong>&rdquo; section in Store Dashboard. These Featured Admins are shown on Store Profile in a separate block.<br>You can choose to have your business colleagues, managers, etc as admins for your Store, and have them assist you in keeping your Store active and updated.</p>|Stores & Products|Stores and Products
How can I display photo and video slideshows on my Product Profile page?|<p>You can display a slideshow containing photos and videos, by using "<strong>Show in Slideshow</strong>" option available in the '<strong>Photos</strong>' and '<strong>Videos</strong>' sections on your Product Dashboard.</p>|Stores & Products|Stores and Products
How many photos and videos can I display in my Product's Slideshow?|<p>You can display only one video and any number of photos in your Product's Slideshow.</p>|Stores & Products|Stores and Products
Who all can write review on my Products? Can I also write reviews on my Products?|<p>All the users of our site can review your Product. Reviews written by them will be displayed under the User Reviews section of your Product Profile page. &nbsp; No, Product owners are not allowed to write reviews for their own Products. &nbsp;Note: Depending on the settings chosen by our site administrators, some users (including product owners) may or may not be able to review your product.</p>|Stores & Products|Stores and Products
I have noticed an inappropriate review. How can I report for that review?|<p>To report an inappropriate review to our site administrators, click on "<strong>Report</strong>" option available along with that review. Our site administrators will take an appropriate action on the reported review.</p>|Stores & Products|Stores and Products
Someone has written an inaccurate review for my Product. What should I do?|<p>If someone has written an inaccurate or unfavourable review for your Product, then we recommend you to first communicate with the reviewer yourself, and ask clarification for the review. You may explain to the reviewer the actual situation, and why you feel that their review is inappropriate. It is most likely that in this case, the reviewer might edit their review and rating themselves. If that does not yield results, then you may report the review to our site administrators by clicking on the "<strong>Report</strong>" option available along with the review, and filing the appropriate values. Our site administrators will then take appropriate action on the review.</p>|Stores & Products|Stores and Products
How do I find the products I am looking for?|<p>There are a number of ways to find the products you are looking for. You can use the search box in the Product pages. There are various other filters available in this Store to narrow your search. You can also find products belonging to a specific category. You can use the product category based navigation in the Store to browse through products.</p>|Stores & Products|Stores and Products
Can I change the order of the tabs and blocks on my Store Profile?|<p>Yes, you can change the order of the tabs and blocks on your Store Profile from the &ldquo;<strong>Edit Layout</strong>&rdquo; section of your Store Dashboard. From there, you can move the widget blocks vertically up and down to change their ordering. You can also rename some blocks according to your choice. Some blocks might be &ldquo;blocked&rdquo; and would thus not be movable. This feature enables you to highly customize your Store, and allows you to give more prominence to that content for your Store which you feel has more relevance.</p><p>This setting is also monitored by our site administrators. You will not be able to change the ordering of tabs / blocks, if they have disabled the corresponding settings.</p>|Stores & Products|Stores and Products
What all privileges do Admins of a Store have?|<p>Store Admins will have all the permissions for your Store as you currently have, to manage various aspects of your Store like editing it, creating products, adding new content, updating information, managing orders, etc.</p>|Stores & Products|Stores and Products
