How can guests of my Event share it with others?|<p>By using the &ldquo;<strong>Share</strong>&rdquo; link on your Event Profile, visitors to your Event can share it with others on this website. Whenever a guests or viewer Likes your Event by clicking on the Facebook Like Button, a feed gets published on the user&rsquo;s Facebook wall for this action, thus sharing your Event with their Facebook network. There are also numerous Social Sharing buttons available on your Event Profile using which your Event can be shared across multiple websites like Facebook, Twitter, Linkedin, etc.</p>|Events|Basics
The Map for my Event is not showing its exact Location. How do I point the correct Location on the Map?|<p>While creating your Event, or editing its information, you can specify its location. You can then accurately point out the exact location of your Event on map using a drag-and-drop marker from the &ldquo;<strong>Location</strong>&rdquo; section of your Event Dashboard.</p>|Events|Basics
Who all can comment on my Event?|<p>You can choose who all can comment on your Event while creating your Event, by choosing the appropriate option for the &ldquo;<strong>Comment</strong> <strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Dashboard</strong>&rdquo; link for your Event.</p>|Events|Basics
Who all can see my Event?|<p>You can choose who all can see your Event while creating your Event, by choosing the appropriate option for the &ldquo;<strong>View</strong> <strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Dashboard</strong>&rdquo; link for your Event.</p>|Events|Basics
I want to change my RSVP status on an Event. How can I do this?|<p>To revise your RSVP status for an Event, go to that Event’s Profile Page and search for your current RSVP status. From here, select a new response for the Event.</p><p>You can also revise your RSVP status from the option available in the Event’s cover photo and also post the reason for same.</p>|Events|Basics
How can I join an Event?|<p>To join an Event, please follow the steps below:</p><p>1. Go to the Event you want to join.</p><p>2. Now, search for &ldquo;<strong>Join Event</strong>&rdquo; and click on it.</p><p>3. From the popup, select a suitable RSVP response and click &ldquo;<strong>Join Event</strong>&rdquo; to join this Event.</p>|Events|Basics
Have a suggestion? Please feel free to send us any ideas!|<p>If your question is not answered here and you would like to suggest it then please contact us by filling the &ldquo;<strong>Contact</strong> <strong>Us</strong>&rdquo; form using the &ldquo;<strong>Contact</strong>&rdquo; link available in the footer of our site. Let us know your problem and we will try to fix it as soon as possible!</p>|Events|Basics
I want to add a non site entity as Host of my event. Can I do this? If Yes, then how?|<p>Yes, you can make a non-site entity as Host of your event. To do so, follow the steps below:</p><p>1. Go to the &ldquo;Host&rdquo; field on Create Event Page.</p><p>2. Click on &ldquo;Change&rdquo; and choose &ldquo;Other Individual or Organisation&rdquo; from the dropdown.</p><p>3. Now click on &ldquo;<strong>Add new</strong>&rdquo; link to add new host and fill the required details for the Host you want to add. You can add Hosts&rsquo; Photo, Description, Social Pages links.</p><p>4. After filling all the necessary details for the event, click on &ldquo;<strong>Create</strong>&rdquo; button to create the event. As the event is created, the Host added by you will also be saved, so that you do not have to add the same Host again.</p><p>&nbsp;</p><p>&nbsp;&nbsp;&nbsp;When you next time need same host, then you simply have to click on &ldquo;<strong>Change</strong>&rdquo; and choose &ldquo;<strong>Other Individual or Organisation</strong>&rdquo; from the dropdown while choosing Host and start typing the name of the desired Host.</p>|Events|Event Host
Who all can I make Host of my event?|<p>You can make following entities as Host of your event:</p><p>a) Site Member</p><p>b) Other Individual or Organisation</p><p>c) Store</p><p>d) Page</p><p>e) Group</p><p>f) Business</p><p>&nbsp;</p><p><strong>Note</strong>: Depending on the conditional settings chosen by our administrators, you will see above mentioned entities while choosing host for your event.</p>|Events|Event Host
I have added a “Member” as Host of my event and I am not able to add “Host Description” and “Social Sites Links”. What might be the reason?|<p>You can only add &ldquo;<strong>Host</strong> <strong>Description</strong>&rdquo; and &ldquo;<strong>Social Sites Links</strong>&rdquo; when you choose &ldquo;<strong>Other Individual or Organisation</strong>&rdquo; as host of your event. As &ldquo;<strong>Member</strong>&rdquo; represents a member who is already registered on this site, the Information added by him in its &ldquo;<strong>About Me</strong>&rdquo; field will be shown for host description.</p>|Events|Event Host
I want to make an already existing Host (under “Other individual and Organisation”) as host of my event, but I am not shown the same host in auto-suggest when I am typing his name. What might be the reason?|<p>When choosing a host under “Other individual and Organisation” option, only those hosts will be shown in the auto-suggest which are added by you. So, make sure that you are typing the name of the host earlier added by you in the auto-suggest box.</p>|Events|Event Host
How can I add photos to my Event?|<p>You can add Photos to your Event in one of the following ways:</p><p>1. To upload Photos, please follow the steps below:</p><p>a. Go to the Event Profile.</p><p>b. Click &ldquo;<strong>Photos</strong>&rdquo; tab on the Event Profile. You might have to click on the &ldquo;<strong>More</strong>&rdquo; tab to expand the menu bar to see &ldquo;<strong>Photos</strong>&rdquo;.</p><p>c. Click on &ldquo;<strong>Create</strong> <strong>an</strong> <strong>Album</strong>&rdquo; link from the top left corner of the &ldquo;<strong>Photos</strong>&rdquo; tab to add photos.</p><p>d. From &lsquo;Choose Album&rsquo; field, choose to add photos to an existing album or create a new album.</p><p>e. Click on &lsquo;<strong>Add Photos</strong>&rsquo; to select photos which you want to add.</p><p>f. Fill up the form, while photos are being uploaded.</p><p>g. Once the progress bar is complete, click the &lsquo;<strong>Save Photos</strong>&rsquo; button below your photos to save them to your Event.</p><p><strong>&nbsp;</strong></p><p>2. From the &ldquo;<strong>Apps</strong>&rdquo; section of your Event Dashboard, click on the &ldquo;<strong>Add</strong> <strong>Photos</strong>&rdquo; button and &nbsp;</p><p>follow the steps from &lsquo;d&rsquo; to &lsquo;g&rsquo; as in case 1 above.</p>|Events|Photos & Videos
Who all can upload Photos on my Event?|<p>You can choose who all can upload Photos on your Event while creating your Event, by choosing the appropriate option for the &ldquo;<strong>Photo</strong> <strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Dashboard</strong>&rdquo; link for your Event.</p>|Events|Photos & Videos
How many photos can I add to my Event?|<p>There is no limit on the number of Photos that you can add to your Event. You can add any number of Photos to your Event.</p>|Events|Photos & Videos
How can I add a video to my Event?|<p>You can add a Video to your Event in one of the following ways:</p><p>1. To upload a Video, please follow the steps below:</p><p>a. Go to the Event Profile. &nbsp;&nbsp;&nbsp;</p><p>b. Click &ldquo;<strong>Videos</strong>&rdquo; tab on the Event Profile. You might have to click on the &ldquo;<strong>More</strong>&rdquo; tab to expand the menu bar to see &ldquo;<strong>Videos</strong>&rdquo;.</p><p>c. Click on &ldquo;<strong>Add</strong> <strong>a</strong> <strong>Video</strong>&rdquo; link from the top left corner of the &ldquo;<strong>Videos</strong>&rdquo; tab to add a video.</p><p>d. Fill up the form to add a video.</p><p>e. Select a video source and enter a Video Link (URL) of the video you want to add to the Event.</p><p>f. Click on &ldquo;<strong>Save Video</strong>&rdquo;, to add a video to your Event.</p><p>&nbsp;</p><p>2. From the &ldquo;<strong>Apps</strong>&rdquo; section of your Event Dashboard, click on the &ldquo;<strong>Post a Video</strong>&rdquo; button and follow the steps from &lsquo;c&rsquo; to &lsquo;f&rsquo; as in case 1 above.</p>|Events|Photos & Videos
Who all can add Videos to my Event?|<p>You can choose who all can add Videos to your Event while creating your Event, by choosing the appropriate option for the &ldquo;<strong>Videos</strong> <strong>Privacy</strong>&rdquo; field. You can edit this privacy any time by clicking on the &ldquo;<strong>Dashboard</strong>&rdquo; link for your Event.</p>|Events|Photos & Videos
From which all sources can I add Videos to my Event?|<p>You can add Videos to your Event by choosing the appropriate options for the &ldquo;<strong>Video Source</strong>&rdquo; field. Currently, the available sources from which you can add videos are: Youtube, Vimeo and your hard-drive. The availability of video sources is conditional depending on the settings chosen by our site administrator.</p>|Events|Photos & Videos
How many videos can I add to my Event?|<p>There is no limit on the number of Videos that you can add to your Event. You can add any number of Videos to your Event.</p>|Events|Photos & Videos
Who all can write review on my Events? Can I also write reviews on my Events?|<p>All the users of our site can review your Event. Reviews written by them will be displayed under the User Reviews section of your Event Profile page .</p><p>No, Event owners are not allowed to write reviews for their own Events.</p><p><strong>Note</strong>: Depending on the settings chosen by our site administrators, some users (including event owners) may or may not be able to review your event.</p>|Events|Reviews & Ratings
I have noticed an inappropriate review. How can I report for that review?|<p>To report an inappropriate review to our site administrators, click on &ldquo;<strong>Report</strong>&rdquo; option available along with that review. Our site administrators will take an appropriate action on the reported review.</p>|Events|Reviews & Ratings
Someone has written an inaccurate review for my Event. What should I do?|<p>If someone has written an inaccurate or unfavourable review for your Event, then we recommend you to first communicate with the reviewer yourself, and ask clarification for the review. You may explain to the reviewer the actual situation, and why you feel that their review is inappropriate. It is most likely that in this case, the reviewer might edit their review and rating themselves. If that does not yield results, then you may report the review to our site administrators by clicking on the &ldquo;<strong>Report</strong>&rdquo; option available along with the review, and filing the appropriate values. Our site administrators will then take appropriate action on the review.</p>|Events|Reviews & Ratings
How do I create my Diary?|<p>To create a Diary, please follow the steps below:</p> <p>1. Click &ldquo;<strong>Diary</strong>&rdquo; from the Events navigation. You might have to click on the &ldquo;<strong>More</strong>&rdquo; tab to expand the menu bar to see &ldquo;<strong>Diaries</strong>&rdquo;.</p> <p>2. Click on &ldquo;<strong>Create</strong> <strong>New</strong> <strong>Diary</strong>&rdquo; link.</p> <p>3. Fill the basic details for your Diary.</p> <p>4. When you are done, click on &ldquo; strong>Create</strong>&rdquo; button.</p> <p>&nbsp;</p> <p>You may also create a diary while adding an event to your diary by using &ldquo;<strong>Add to Diary</strong>&rdquo; link.</p>|Events|Diaries
I want only selected member to be able to view my diary. How can I do so?|<p>To make your diary available to only particular group of members choose suitable option from &ldquo;<strong>View Privacy</strong>&rdquo; field while creating your diary.</p><p>You can even change the view privacy by editing your diary.</p>|Events|Diaries
How can I tell my friends about any diary on this site?|<p>To tell your friends about any diary on this site, go to that diary and click on &ldquo;Tell a Friend&rdquo; option available in the &lsquo;Share and Report&rsquo; block. You can also &lsquo;Print&rsquo;, &lsquo;Report&rsquo; and &lsquo;Share&rsquo; the diary using the other options available along with &lsquo;Tell a Friend&rsquo;.</p>|Events|Diaries
