How can my Page be made Featured?|<p>Pages can be made Featured only by our site administrators. There could also be certain Packages for Pages on our website, Pages of which would automatically be made Featured. You can choose such a Package for your Page during Page creation, or upgrade your Page to such a Package. The availability of such a Package is conditional.</p>|Page and Business Solutions|Page Basics
What are Sponsored Pages?|<p>Sponsored Pages are Pages which are specially marked as &ldquo;Sponsored&rdquo;. Such Pages are more highlighted than others and thus gain more visibility. Sponsored Pages appear in the &ldquo;Sponsored Pages&rdquo; carousel on Pages Home. On &ldquo;Browse Pages&rdquo; and in search results, they are marked with a &ldquo;Sponsored&rdquo; marker. Their Page Profiles also have a marker. Sponsored Pages appear in a &ldquo;Sponsored&rdquo; tab on Pages Home.</p>|Page and Business Solutions|Page Basics
How can my Page be made Sponsored?|<p>Pages can be made Sponsored only by our site administrators. There could also be certain Packages for Pages on our website, Pages of which would automatically be made Sponsored. You can choose such a Package for your Page during Page creation, or upgrade your Page to such a Package. The availability of such a Package is conditional.</p>|Page and Business Solutions|Page Basics
How can I update all my fans in one go?|<p>The &ldquo;Marketing&rdquo; section of your Page Dashboard provides multiple tools for marketing your Page, and to expand your reach. You can easily send updates to people who have Liked your Page in one go by using the &ldquo;Send an Update&rdquo; option available in the &ldquo;Marketing&rdquo; section.</p>|Page and Business Solutions|Page Basics
Can I change the order of the tabs and blocks on my Page Profile?|<p>Yes, you can change the order of the tabs and blocks on your Page Profile from the &ldquo;Edit Layout&rdquo; section of your Page Dashboard. From there, you can move the widget blocks vertically up and down to change their ordering. You can also rename some blocks according to your choice. Some blocks might be &ldquo;blocked&rdquo; and would thus not be movable. This feature enables you to highly customize your Page, and allows you to give more prominence to that content for your Page which you feel has more relevance.<br>This setting is also monitored by our site administrators. You will not be able to change the ordering of tabs / blocks, if they have disabled the corresponding settings.</p>|Page and Business Solutions|Page Basics
How can visitors to my Page share it with others?|<p>By using the &ldquo;Share Page&rdquo; link on your Page Profile, visitors to your Page can share it with others on this website. Whenever a visitor Likes your Page by clicking on the Facebook Like Button, a feed gets published on the user&rsquo;s Facebook wall for this action, thus sharing your Page with their Facebook network. There are also numerous Social Sharing buttons available on your Page Profile using which your Page can be shared across multiple websites like Facebook, Twitter, Pinterest, Google+, etc.</p>|Page and Business Solutions|Page Basics
How can I, or other people suggest my Page to their friends?|<p>Whenever you create a Page, a Suggestions popup will be shown to you, enabling you to selectively suggest your Page to friends. You can select your desired friends from this popup and send suggestions to them for your Page. You and other visitors to your Page can also suggest your Page to friends any time by using the &ldquo;Suggest to Friends&rdquo; link available in the left quick links on your Page Profile. While sharing enables users to share your Page with all their friends, suggestions enable suggesting your Page to selected friends.</p>|Page and Business Solutions|Page Basics
What are Packages?|<p>The features available to Pages depend on the Package associated with them. Packages for Pages vary in terms of the features available to their Pages, their price, duration, Apps available, etc. Packages are listed in Tabular form in the first step of Page creation. You can compare various Packages on the basis of the features they offer and their price. Before creating your Page, you should choose a package which best matches the requirements for your Page. Availability of Packages and their configurations are conditional depending on the settings chosen by our site administrator.</p>|Page and Business Solutions|Packages
How can I select the best Package for my Page?|<p>You can select a Package that best matches your requirements by comparing different Packages available to you in the first step of Page creation. Packages can be compared on the basis of various features available to their Pages, their price, available Apps, billing cycle and duration. You can change your Page&rsquo;s Package anytime from the Page Dashboard.</p>|Page and Business Solutions|Packages
How can I change the Package for my Page?|<p>To change the Package for your Page, go to the &ldquo;Packages&rdquo; section of your Page Dashboard. From &ldquo;Other available Packages" sub-section, you can select a new package for your Page.<br>Availability of Packages and their configurations are conditional depending on the settings chosen by our site administrator.</p>|Page and Business Solutions|Packages
Can I create a Package for my Page?|<p>No, you cannot create a Package for your Page. You should choose a Package for your Page from amongst the ones available to you. To create your Page, select the best Package from the available list of Packages.</p>|Page and Business Solutions|Packages
How do I set up Vanity URL for my Page?|<p>You can set a Vanity URL for your Page by entering a valid URL component / username for it in the &ldquo;URL&rdquo; field while Page creation. You can also check for the URL availability by clicking on &ldquo;Check Availability&rdquo; button.<br>Based on the URL component chosen by you, the short URL will be automatically assigned to your Page, after your Page gets the minimum number of likes, as set by our administrators.<br>In case your vanity URL matches one of the site&rsquo;s restricted URLs, then the short URL will not be assigned even after your Page reaches the minimum number of likes. In this case, depending on the URL component mentioned by you, our administrators may assign a related short URL to your Page.</p>|Page and Business Solutions|Vanity URLs
What are restricted URLs?|<p>Some URLs are internally used by our website and thus, are not claimable as short URLs for Pages. So, the system restricts you from selecting such URLs for your Pages. Also, we suggest you to enter a&nbsp; valid URL component for your Page which does not include special characters (like ".", &ldquo;,&rdquo;, etc) in it and is similar to your Page&rsquo;s Title.</p>|Page and Business Solutions|Vanity URLs
How are Vanity URLs helpful for my Page?|<p>Customized Vanity URLs for your Page enable URL of your Page to be made short and more human readable. Such short URLs are easy to identify and share by your potential fans and others because of their similarity to your Page&rsquo;s / business&rsquo;s / organization&rsquo;s name. Thus, Vanity URLs also make it easier for you to direct others to your Page.</p>|Page and Business Solutions|Vanity URLs
How should I choose a Vanity URL for my Page?|<p>The URL component for the Vanity URL of your Page, should be indicative of the Title of your Page or closest possible to the name of your business / organization. Vanity URLs can contain alphabets, numbers, underscores and dashes only. Its length should be in the range of 3-255 characters.</p>|Page and Business Solutions|Vanity URLs
I have chosen a Vanity URL for my Page, but its URL does not get shortened. Why is it so?|<p>Our site administrators might have placed a limit on the number of Likes that your Page should have for enabling of short URL for it. Once your Page exceeds this limit, the URL of your Page will be shortened automatically.</p>|Page and Business Solutions|Vanity URLs
What are Page Insights?|<p>Page Insights provide you Tabular and Graphical statistics for your Page. By analysing your Page metrics which include views, likes, comments and active users on your Page, you can easily figure out the growth of your Page.</p>|Page and Business Solutions|Insights
How can I generate reports for my Page Insights?|<p>To generate reports select &ldquo;Reports&rdquo; from your Page&rsquo;s &lsquo;Dashboard&rsquo;. Select the &lsquo;Time Summary&rsquo; and &lsquo;Report Format&rsquo; and click on &lsquo;Generate Report&rsquo; to view report as &lsquo;Web Page&rsquo; or export as an &lsquo;Excel&rsquo; file to be downloaded to your hard-drive.</p>|Page and Business Solutions|Insights
Can I get an emails for my Page Insights?|<p>Yes, you can receive periodic emails with insights of your Page. You can choose to receive Page Insight emails by enabling the &ldquo;Periodic statistical insights of my Pages&rdquo; option under &ldquo;Directory / Pages&rdquo; field in the &ldquo;Notifications&rdquo; section of your &ldquo;My Settings&rdquo; area. The availability of this setting is conditional depending on the settings chosen by our site administrator.</p>|Page and Business Solutions|Insights
I have noticed that a Page has been created on this site for my business / organization, and that someone else owns the Page. How can I Claim a Page?|<p>There are 2 ways in which you can place your Claim for a Page on this site. Depending on the conditional settings chosen by our administrators, you will see &ldquo;Claim this Page&rdquo; link on some Page Profiles. You can also state your Claim for a Page by going to the &ldquo;Claim a Page&rdquo; section from the Page navigation menu bar, and filling the appropriate details.<br>Your claim request will be processed by our site administrators and you will be made the owner of that Page, if you are found to be the rightful owner.</p>|Page and Business Solutions|Claim a Page
Why is the “Claim this Page” link not visible some Pages?|<p>The availability of &ldquo;Claim this Page&rdquo; link on Page Profiles is conditional depending on the settings chosen by our site administrator. If you do not see this link on a Page, and still want to claim it, you can do so by going to the &ldquo;Claim a Page&rdquo; section from the Page navigation menu bar, and filling the appropriate details.</p>|Page and Business Solutions|Claim a Page
My problem is not listed here. What should I do now?|<p>If your problem is not listed here, then please contact us by filling the &ldquo;<strong>Contact Us</strong>&rdquo; form using the &ldquo;<strong>Contact</strong>&rdquo; link available in the footer of our site. Let us know your problem and we will try to fix it as soon as possible.</p>|Page and Business Solutions|Page Basics
