I am unable to delete my Project. What might be the reason behind it?|<p>You are unable to delete your project because of possible below reasons:<br>1. Project Backer’s: When the project is funded even by a single backer.<br>2. Member Level Settings: ‘Allow Deletion of Projects?’ is disabled for the member belonging to the particular member level.<br>If Project Owner still wants to delete the project then he can contact to the site admin. Site admin can take proper action in such scenario like: to refund the backed amount to the respective backer and delete the project.<br>[Note: In case, no one has backed the project or the project is in draft mode, then Project Owner can delete that project.]</p>|Crowdfunding:Projects|FAQs for Project Owner
Is it possible for a project to be funded more than the set goal amount?|<p>Yes, it is possible for a project to be funded more than the set goal amount or more than 100%.</p>|Crowdfunding:Projects|FAQs for Project Owner
Is it possible to run a Project without creating any rewards in it? I am unable to find the link to create rewards in my Project, from where I can do the same?|<p>Yes, it is possible to run a Project without creating any rewards in it. There is always one option to back the project with any desired amount and that is without selecting any rewards.<br>To create rewards in a project, follow below steps:<br>1. Open the profile page of the project.<br>2. Now, go to the dashboard of this project.<br>3. Click on “Rewards” from the options displaying on left side of the dashboard page.<br>4. Create / edit / delete various rewards from here.</p>|Crowdfunding:Projects|FAQs for Project Owner
I am unable to edit / delete my reward of my Project. What might be the reason behind it?|<p>You are unable to edit / delete reward of your project because of possible below reasons:<br>1. Reward Selected: Once a reward is selected by even a single backer then few fields become non editable like: Backed Amount, Estimated Delivery, Shipping Details and Reward Quantity.<br>2. Project Completed: Once a project has reached its goal in defined set of time, rewards of these projects cannot be edited or deleted whether it has been selected any backer or not.<br>[Note: If Project Owner still wants to edit / delete the selected reward then he can contact to the site admin. Site admin can do the needful changes.]</p>|Crowdfunding:Projects|FAQs for Project Owner
If I choose a subcategory, will my project also show up in the main category?|<p>Yes. For example, if you have started an art based project and you put it in the Art subcategory i.e. Design, your project will appear in the both Art and Design category / sub-category.</p>|Crowdfunding:Projects|FAQs for Project Owner
Can I run more than one project at once?|<p>Yes, you can run more than one project at once. But, we recommend you to focus on one project at a time as it requires lots of your effort, time and patience.</p>|Crowdfunding:Projects|FAQs for Project Owner
Will my project go live automatically once it's approved?|<p>Yes, your project will be live automatically once it is approved by site admin.</p>|Crowdfunding:Projects|FAQs for Project Owner
When and how should I start planning my promotion strategy?|<p>You should start planning as soon as you decide you want to run a project. Start by thinking through who your existing fans and contacts are and organizing their information into an actionable contact list.<br><br>Choose different social media’s and ways to promote your project. This way it will reach out to maximum people. You can also ask your friends, family members, team members etc. to spread the word about your project.</p>|Crowdfunding:Projects|FAQs for Project Owner
My funding has stalled after a few days, what should I do?|<p>a) You can change your promotion strategy.<br>b) Ask friends and family to share your project with their networks. Getting your project beyond your immediate supporters can only help.<br>c) Share your project via blogs, newsletters etc.</p>|Crowdfunding:Projects|FAQs for Project Owner
Where can I find my project ?|<p>You can find your created projects, backed / liked / favorited projects at one place, i.e. at ‘My Projects’ page.</p>|Crowdfunding:Projects|FAQs for Project Owner
Where can I track my project’s progress?|<p>You can track your project’s progress from ‘My Projects’ page or from the project’s profile page.</p>|Crowdfunding:Projects|FAQs for Project Owner
What is my responsibility for answering questions from backers and non-backers?|<p>Backers: You can contact your backers from ‘Backers Report’ section of the dashboard of your project. You can compose message for specific backer or all backers at once.<br><br>Non-backers: The members who are interested in your project and wants to contact you before backing your project, can do so via ‘Contact me’ button placed on the project profile page.</p>|Crowdfunding:Projects|FAQs for Project Owner
Can I run my project again if funding is unsuccessful?|<p>Yes, of course! You can always try again and relaunch with a new goal, whenever you're ready. <br>Before relaunching, we recommend taking some time to review your project to see what might be improved the next time around.</p>|Crowdfunding:Projects|FAQs for Project Owner
What do I do if I miss my Estimated Delivery Date?|<p>The Estimated Delivery Date is intended to set expectations for backers on when they will receive rewards. Setbacks are possible with any project — creative ones especially. When the unforeseen occurs, creators are expected to post a project update explaining the situation. Sharing the story, speed bumps and all.<br>Creators who are honest and transparent will find backers to be far more forgiving. We’ve all felt the urge to avoid things when we feel bad about them, but leaving backers in the dark makes them assume the worst. It not only reflects badly on the project, it’s disrespectful to the support that community has given. Regular communication is a must.</p>|Crowdfunding:Projects|FAQs for Project Owner
What should I consider when I'm planning to relaunch my project?|<p>Each launched project is a learning experience, so if you're planning to re-launch a project that wasn't successful in reaching it's goal, just make sure you've taken stock of what worked and what didn't. Here are some common points that creators usually reexamine:<br>a) Your project's goal and budget.<br>b) Your supporters. Did you let your supporters know about your project?<br>c) Your promotion plan.</p>|Crowdfunding:Projects|FAQs for Project Owner
How do I communicate with backers?|<p>To communicate with your backers, you can post announcements in your project’s profile page. You can also start a discussion if want any opinion of your backers.</p>|Crowdfunding:Projects|FAQs for Project Owner
What information can I see about my backers?|<p>You can see backers name, amount funded, payment method and mode used while backing your project.</p>|Crowdfunding:Projects|FAQs for Project Owner
How can I use the backer export?|<p>The backer export (available from your Backer Report) lets you export all your backer data into a spreadsheet where you can organize and sort the information to meet almost any need. </p>|Crowdfunding:Projects|FAQs for Project Owner
How can I found interesting projects as per my preference?|<p>To find interesting projects as per your preference follow below steps:<br>a) Go to ‘Browse Projects’ page.<br>b) Enter the criteria in the search form as per your preference.<br>c) You can go through the projects as per the searched criteria.</p>|Crowdfunding:Projects|FAQs for Backers
How can I back a project?|<p>You can back a project in two ways:<br>a) Back Button: Click on back button and you will be re-directed to the page with all the list of rewards and an option to back any amount to the project.<br>c) Reward Selection: choose the reward listed on the project profile page and you will be redirected to the page where that reward is pre-selected.<br><br>Next step is to fill your delivery address and pay for the back amount using available payment options.</p>|Crowdfunding:Projects|FAQs for Backers
Can I back a project more than once?|<p>Yes, you can back a project more than once.</p>|Crowdfunding:Projects|FAQs for Backers
How can I contact Project Owner for any queries related to his project?|<p>You can click on ‘Contact Me’ button placed on project profile page to contact the Project Owner for any queries related to his project.</p>|Crowdfunding:Projects|FAQs for Backers
Is it possible to get refund of the amount I have backed for a project?|<p>Amount backed can be refunded back or not is entirely dependent on the project owner and site admin. So, in case of any refund, please contact project owner or site admin.</p>|Crowdfunding:Projects|FAQs for Backers
Do I get notified if a project I have backed succeeds or not?|<p>Yes, you will be notified about the success and failure of the project which you have backed.</p>|Crowdfunding:Projects|FAQs for Backers
Is my pledge amount publicly displayed?|<p>This depends entirely on you. You can make your contribution anonymous while backing the project.</p>|Crowdfunding:Projects|FAQs for Backers
How can I know in detail about the project owner?|<p>You can see the full biography of the project owner by clicking on the ‘Full Bio’ button present on the project profile page. Here, you can also the link of other social media profile of the project owner like: Facebook, Twitter, LinkedIn, Google Plus etc.</p>|Crowdfunding:Projects|FAQs for Backers
Where can I keep track of my backed details related to various projects?|<p>You can keep track of your backed details related to various projects from ‘My Projects’ section. You can also print invoice of the backing details from here.</p>|Crowdfunding:Projects|FAQs for Backers
Will I receive the invoice for my backed amount?|<p>Yes, you will receive the invoice for you backed amount on your registered email address. You can also print invoice of the backing details from ‘My Projects’ section.</p>|Crowdfunding:Projects|FAQs for Backers
How do I know when rewards for a project will be delivered?|<p>Projects have an Estimated Delivery Date under each reward on the project page. You can view the Estimated Delivery Date either on the project profile page. This date is entered by project owners as their best guess for delivery to backers.</p>|Crowdfunding:Projects|FAQs for Backers
I haven't gotten my reward yet. What do I do?|<p>The first step is checking the Estimated Delivery Date on the project page. Backing a project is a lot different than simply ordering a product online, and sometimes projects are in very early stages when they are funded.<br>If the Estimated Delivery Date has passed, check for project updates that may explain what happened. Sometimes project owners hit unexpected roadblocks, or simply underestimate how much work it takes to complete a project. Project owners are expected to communicate these setbacks when they happen.<br>If the project owner hasn’t posted any update, send them a direct message to request more information about their progress, or post a public comment on their project asking for a status update.</p>|Crowdfunding:Projects|FAQs for Backers

