#Api/Core.php
"View All Feedback";"View All Feedback"
"Search Feedback";"Search Feedback"
"Categories";"Categories"
"All Categories";"All Categories"
"%1$s\'s Feedbacks";"%1$s\'s Feedbacks"
" Posted  by";" Posted  by"
"%1$s has not posted any feedback with this criteria.";"%1$s has not posted any feedback with this criteria."
"%1$s has not posted a feedback entry yet.";"%1$s has not posted a feedback entry yet."
" Views";" Views"
" Comments";" Comments"
" Posted by";" Posted by"

#views/scripts/index/manage.tpl

"View Feedback";"View Feedback"
"Edit Feedback";"Edit Feedback"
"Delete Feedback";"Delete Feedback"
"You do not have any feedback that match your search criteria.";"You do not have any feedback that match your search criteria."
"You do not have any feedback.";"You do not have any feedback."
"Get started by %1$screating%2$s a new feedback.";"Get started by %1$screating%2$s a new feedback."

#views/scripts/index/success.tpl

"Thank you for your Feedback";"Thank you for your Feedback"
"Your Feedback was successfully posted. Would you like to add pictures to explain it better ?";"Your Feedback was successfully posted. Would you like to add pictures to explain it better ?"
" continue to my feedback";" continue to my feedback"
" go to Feedback Forum";" go to Feedback Forum"
"Add Pictures";"Add Pictures"
"No, thank you.";"No, thank you."

#views/scripts/index/view.tpl

"View All Feedbacks";"View All Feedbacks"
"Search Feedback";"Search Feedback"
"FEEDBACK OF SAME CATEGORY";"FEEDBACK OF SAME CATEGORY"
"More &raquo;";"More &raquo;"
"All Categories";"All Categories"
"%1$s\'s Feedback";"%1$s\'s Feedback"
" votes";" votes"
" Participants";" Participants"
"Feedback Images";"Feedback Images"
"Inappropriate Content";"Inappropriate Content"
"Posted by %s about %s,";"Posted by %s about %s,"
"Posted by Anonymous user about %s,";"Posted by Anonymous user about %s,"
" pictures";" pictures"
"%s view, ";"%s view, "
"Feedback Pictures";"Feedback Pictures"
" My Feedbacks";" My Feedbacks"
"Anonymous Feedback";"Anonymous Feedback"
"Please";"Please"
" login";" login"
" to view comments";" to view comments"
"%1$s\'s Tags";"%1$s\'s Tags"
" pictures,";" pictures,"
"Tag:";"Tag:"
"  Comments";"  Comments"
"%s's Tags";"%s's Tags"
"%s Comment";"%s Comment";"%s Comments"
"%s View";"%s View";"%s Views"
"Vote";"Vote"
"%s comment";"%s comment";"%s comments"
"%s view";"%s view";"%s views"
"%s like";"%s like";"%s likes"
"%s vote";"%s vote";"%s votes"
"%s picture";"%s picture";"%s pictures"
"%s participant";"%s participant";"%s participants"


#views/scripts/pagination/feedbackpagination.tpl

"&#171; Previous";"&#171; Previous"
"Next &#187;";"Next &#187;"

#controllers/ImageController.php

"Max file size limit exceeded (probably).";"Max file size limit exceeded (probably)."
"Invalid request method";"Invalid request method"
"No file";"No file"
"Invalid Upload";"Invalid Upload"
"An error occurred.";"An error occurred."

#controllers/AdminFieldsController.php
"Add Feedback Question";"Add Feedback Question"
"Show on feedback page?";"Show on feedback page?"
"Show on feedback page";"Show on feedback page"
"Hide on feedback page";"Hide on feedback page"
"Show on the search options?";"Show on the search options?"
"Hide on the search options";"Hide on the search options"
"Show on the search options";"Show on the search options"
"Edit Feedback Question";"Edit Feedback Question"
"Show on feedback page?";"Show on feedback page?"
"Show on feedback page";"Show on feedback page"
"Hide on feedback page";"Hide on feedback page"
"Show on the search options?";"Hide on the search options"
"Show on the search options";"Show on the search options"

#Form/Create.php

"Post a Feedback";"Post a Feedback"
"Share with us your ideas, questions, problems and feedback.";"Share with us your ideas, questions, problems and feedback."
"To be able to display your Feedback publicly, please <a href='%s' target='_parent'>login</a> first.";"To be able to display your Feedback publicly, please <a href='%s' target='_parent'>login</a> first."
"Feedback Title*";"Feedback Title*"
"Title*";"Title*"
"Description*";"Description*"
"Category";"Category"
"Severity";"Severity"
"Feedback Visibility";"Feedback Visibility"
"Only public feedback will be visible to others.";"Only public feedback will be visible to others."
"Email Address*";"Email Address*"
"Email*";"Email*"
"Full Name*";"Full Name*"
"Post Feedback";"Post Feedback"
"Please type the characters you see in the image.";"Please type the characters you see in the image."
"Public";"Public"
"Private";"Private"
"Tags";"Tags"
"Separate tags with commas.";"Separate tags with commas."

#Form/Edit.php

"Edit Feedback";"Edit Feedback"
"Edit your Feedback below.";"Edit your Feedback below."
"Save Change";"Save Change"

#Form/Search.php

"Browse By";"Browse By"
"Most Recent";"Most Recent"
"Most Voted";"Most Voted"
"Most Viewed";"Most Viewed"
"Featured";"Featured"
"All Status";"All Status"

#Form/Admin/Blockip.php

"IP Address";"IP Address"
"Add Blockip";"Add Blockip"
"Edit setting";"Edit setting"
"Block IP Address";"Block IP Address"
"Block Feedback posting";"Block Feedback posting"
"Block Comment posting";"Block Comment posting"

#Form/Admin/Category.php

"Category Name";"Category Name"
"Add Category";"Add Category"
"Edit Category";"Edit Category"

#Form/Admin/Global.php

"Global Settings";"Global Settings"
"These settings affect all members in your community.";"These settings affect all members in your community."
"License key";"License key"
"Please enter your license key that was provided to you when you purchased this plugin. If you do not know your license key, please contact the Support Team of SocialEngineAddOns from the Support section of your Account Area.(Key Format: XXXXXX-XXXXXX-XXXXXX )";"Please enter your license key that was provided to you when you purchased this plugin. If you do not know your license key, please contact the Support Team of SocialEngineAddOns from the Support section of your Account Area.(Key Format: XXXXXX-XXXXXX-XXXXXX )"
"Public Permissions";"Public Permissions"
"Select whether or not you want to let the public (visitors that are not logged-in) to view the following sections of your social network. In some cases (such as Profiles, Feedback, and Albums), if you have given them the option, your users will be able to make their pages private even though you have made them publically viewable here. For more permissions settings, please visit the General Settings page.";"Select whether or not you want to let the public (visitors that are not logged-in) to view the following sections of your social network. In some cases (such as Profiles, Feedback, and Albums), if you have given them the option, your users will be able to make their pages private even though you have made them publically viewable here. For more permissions settings, please visit the General Settings page."
"Yes, the public can view feedbacks unless they are made private.";"Yes, the public can view feedbacks unless they are made private."
"No, the public cannot view feedbacks.";"No, the public cannot view feedbacks."
"Select who can create feedback.";"Select who can create feedback."
"Select who can create feedback?";"Select who can create feedback?"
"Only logged-in users";"Only logged-in users"
"Everyone (including non logged-in users)";"Everyone (including non logged-in users)"
"Require users to enter validation code when creating feedback?";"Require users to enter validation code when creating feedback?"
"Visibility for feedback created by logged in users";"Visibility for feedback created by logged in users"
"Allow logged-in users to choose to make their Feedback Public or Private. (Feedback of non logged-in users will always be private. Public Feedback will be shown in the Feedback Forum.)";"Allow logged-in users to choose to make their Feedback Public or Private. (Feedback of non logged-in users will always be private. Public Feedback will be shown in the Feedback Forum.)"
"Show public/private option";"Show public/private option"
"Make all new feedback private";"Make all new feedback private"
"Severity options";"Severity options"
"Allow users to choose Severity for their feedback.";"Allow users to choose Severity for their feedback."
" 	Yes";" 	Yes"
" 	No";" 	No"
"Picture upload options";"Picture upload options"
"Allow users to upload / associate pictures to their feedback.";"Allow users to upload / associate pictures to their feedback."
"Email Notification";"Email Notification"
"Send email alerts to Admin for every new feedback creation.";"Send email alerts to Admin for every new feedback creation."
"Report as inappropriate";"Report as inappropriate"
"Allow logged-in users to Report feedback from public feedback as Inappropriate.";"Allow logged-in users to Report feedback from public feedback as Inappropriate."
"Customize feedback button position";"Customize feedback button position"
"Customize the position of the feedback button";"Customize the position of the feedback button"
"Left side of the screen";"Left side of the screen"
"Right side of the screen";"Right side of the screen"
"Main Navigation Menu";"Main Navigation Menu"
"Mini Navigation Menu";"Mini Navigation Menu"
"Footer Menu";"Footer Menu"
"Select the color of the feedback button. (Click on the rainbow below to choose your color.)";"Select the color of the feedback button. (Click on the rainbow below to choose your color.)"
"Customize feedback button hover color";"Customize feedback button hover color"
"Select the hover color of the feedback button. (Click on the rainbow below to choose your color.)";"Select the hover color of the feedback button. (Click on the rainbow below to choose your color.)"
"Customize feedback button color";"Customize feedback button color"
"Select the color of the feedback button. (Click on the rainbow below to choose your color.)";"Select the color of the feedback button. (Click on the rainbow below to choose your color.)"
"Customize feedback button color on mouse over";"Customize feedback button color on mouse over"
"Customize the color of the feedback buttons (Click on rainbow to choose second color)";"Customize the color of the feedback buttons (Click on rainbow to choose second color)"
"Feedback Per Page";"Feedback Per Page"
"Enter the number of feedback to be shown per page on the Feedback listing pages. (Enter a value between 1 and 999.)";"Enter the number of feedback to be shown per page on the Feedback listing pages. (Enter a value between 1 and 999.)"
"Feedback Forum";"Feedback Forum"
"Enable the Feedback Forum on your site (Note : If you disable the Feedback Forum on your site, the visibility of all the Feedback will become private [they will only be viewable to you, and the Feedback creator], and users will not be able to select the visibility of their Feedback during creation.)";"Enable the Feedback Forum on your site (Note : If you disable the Feedback Forum on your site, the visibility of all the Feedback will become private [they will only be viewable to you, and the Feedback creator], and users will not be able to select the visibility of their Feedback during creation.)"
"Yes, enable Feedback Forum on the site.";"Yes, enable Feedback Forum on the site."
"No, disable Feedback Forum on the site.";"No, disable Feedback Forum on the site."
"Public / private feedback";"Public / private feedback"
"Public Permissions";"Public Permissions"
"No, visitors must sign in to view the feedbacks.";"No, visitors must sign in to view the feedbacks."
"Feedback Tags";"Feedback Tags"
"Allow users to mention tags for their feedback.";"Allow users to mention tags for their feedback."
"Yes, make members complete the CAPTCHA form.";"Yes, make members complete the CAPTCHA form."
"No, do not show a CAPTCHA form.";"No, do not show a CAPTCHA form."
"Show Full Title Without Truncation";"Show Full Title Without Truncation"
"Do you want to show the full feedback title without truncation on various pages like Browse Feedbacks, My Feedbacks etc..";"Do you want to show the full feedback title without truncation on various pages like Browse Feedbacks, My Feedbacks etc.."
"Recent Feedbacks widget";"Recent Feedbacks widget"
"How many feedbacks should be shown in the recent feedbacks widget (value cannot be empty or zero) ?";"How many feedbacks should be shown in the recent feedbacks widget (value cannot be empty or zero) ?"


#Form/Admin/Hooks.php

"Email Goodbyes";"Email Goodbyes"
"Do you want to send a goodbye email to users deleting their user account?";"Do you want to send a goodbye email to users deleting their user account?"

#Form/Admin/Severity.php

"Severity Name";"Severity Name"
"Add Severity";"Add Severity"
"Edit Severity";"Edit Severity"

#Form/Admin/Manage/Filterblockuser.php

"Username";"Username"
"Email";"Email"
"Level";"Level"

#Form/Admin/Manage/Stat.php

"Save Status";"Save Status"

#Form/Image/Upload.php

"Add pictures to your Feedback";"Add pictures to your Feedback"
"Choose pictures from your computer to add to this feedback. (2MB maximum)";"Choose pictures from your computer to add to this feedback. (2MB maximum)"
"Save pictures";"Save pictures"

#views/scripts/admin-fields/index.tpl
"Create custom fields/questions for feedback, which your members will be asked to fill while creating feedback. To reorder the custom questions, click on their names and drag them up or down.";"Create custom fields/questions for feedback, which your members will be asked to fill while creating feedback. To reorder the custom questions, click on their names and drag them up or down."
"Add Question";"Add Question"
"Add Heading";"Add Heading"
"Save Order";"Save Order"


# notify_feedback_create
"_EMAIL_NOTIFY_FEEDBACK_CREATE_TITLE";"Feedback Creation"
"_EMAIL_NOTIFY_FEEDBACK_CREATE_DESCRIPTION";"This email is sent to the member when someone create a new feedback."
"_EMAIL_NOTIFY_FEEDBACK_CREATE_SUBJECT";"New feedback created"
"_EMAIL_NOTIFY_FEEDBACK_CREATE_BODY";"Hello Admin

New [feedback_status] feedback '[feedback_title]' is created by [feedback_owner] on [feedback_date] to view this feedback please click on [link].

Click [browse_link] to browse all feedbacks.

[footer]"


"ADMIN_ACTIVITY_TYPE_FEEDBACK_NEW";"When a new feedback is posted."
"ADMIN_ACTIVITY_TYPE_LIKE_FEEDBACK";"When someone likes one of my feedback."
"ADMIN_ACTIVITY_TYPE_LIKED_FEEDBACK";"When someone comments on a feedback I liked."
"ADMIN_ACTIVITY_TYPE_COMMENTED_FEEDBACK";"When someone comments on a feedback I commented on."
"ADMIN_ACTIVITY_TYPE_COMMENT_FEEDBACK";"When someone comments on one of my feedback."

"_ACTIVITY_ACTIONTYPE_FEEDBACK_NEW";"New feedback creation"
"_ACTIVITY_ACTIONTYPE_COMMENT_FEEDBACK";"Comments on your feedback"

"ITEM_TYPE_FEEDBACK";"Feedback"
"'s Feedback";"'s Feedback"
"'s Feedbacks";"'s Feedbacks"
"ACTIVITY_CATEGORY_TYPE_FEEDBACK";"Facebook Integration"
